"OrderID","OrderDate","CustomerName","Email","PhoneNumber","AddressLine1","City","Country","Postcode","LoyaltyCard","CoffeeType","RoastType","Size","UnitPrice","PricePer100g","Profit","Quantity","TotalPrice","TotalProfit"
AKV-93064-769,"12/12/2019",Terry Sheryn,tsheryn31@mtv.com,+1 (516) 826-3780,"58147 Eagle Crest Court",Port Washington,United States,"11054",Loyality Card,Coffee Type,Roast Type,"0.5",7.77,Price per 100g,1.0101,1,7.77,1.0101
BRB-40903-533,"6/15/2022",Marie-jeanne Redgrave,mredgrave32@cargocollective.com,+1 (413) 691-2892,"61022 Helena Street",Springfield,United States,"1105",Loyality Card,Coffee Type,Roast Type,"0.2",4.455,Price per 100g,0.49005,3,13.365,1.4701499999999998
GPR-19973-483,"6/26/2019",Betty Fominov,bfominov33@yale.edu,N/A,"305 Tennyson Court",Pensacola,United States,"32575",Loyality Card,Coffee Type,Roast Type,"0.5",5.37,Price per 100g,0.3222,5,26.85,1.611
XIY-43041-882,"10/12/2021",Shawnee Critchlow,scritchlow34@un.org,+1 (804) 428-7292,"6886 Oxford Hill",Richmond,United States,"23242",Loyality Card,Coffee Type,Roast Type,"1.0",11.25,Price per 100g,1.0125,1,11.25,1.0125
YGY-98425-969,"4/1/2019",Merrel Steptow,msteptow35@earthlink.net,+353 (266) 235-5189,"368 Ridgeview Trail",Cherryville,Ireland,P31,Loyality Card,Coffee Type,Roast Type,"1.0",14.55,Price per 100g,1.8915,1,14.55,1.8915
MSB-08397-648,"3/10/2021",Carmina Hubbuck,N/A,+1 (304) 532-7229,"39749 Bobwhite Plaza",Huntington,United States,"25705",Loyality Card,Coffee Type,Roast Type,"0.2",3.585,Price per 100g,0.2151,4,14.34,0.8604
WDR-06028-345,"8/16/2019",Ingeberg Mulliner,imulliner37@pinterest.com,+44 (331) 777-9556,"61 Oak Valley Trail",Birmingham,United Kingdom,B40,Loyality Card,Coffee Type,Roast Type,"1.0",15.85,Price per 100g,2.0605,1,15.85,2.0605
MXM-42948-061,"8/11/2020",Geneva Standley,gstandley38@dion.ne.jp,+353 (521) 138-4331,"4 Thompson Drive",Killorglin,Ireland,H14,Loyality Card,Coffee Type,Roast Type,"0.2",4.755,Price per 100g,0.61815,4,19.02,2.4726
MGQ-98961-173,"4/5/2022",Brook Drage,bdrage39@youku.com,+1 (937) 566-3449,"3584 7th Parkway",Dayton,United States,"45432",Loyality Card,Coffee Type,Roast Type,"0.5",9.51,Price per 100g,1.2363,4,38.04,4.9452
RFH-64349-897,"10/22/2019",Muffin Yallop,myallop3a@fema.gov,+1 (907) 267-1236,"1 Beilfuss Junction",Anchorage,United States,"99507",Loyality Card,Coffee Type,Roast Type,"0.5",7.29,Price per 100g,0.8019,3,21.87,2.4057
TKL-20738-660,"10/2/2021",Cordi Switsur,cswitsur3b@chronoengine.com,+1 (615) 791-3142,"57942 North Point",Nashville,United States,"37215",Loyality Card,Coffee Type,Roast Type,"0.2",4.125,Price per 100g,0.45375,1,4.125,0.45375
TKL-20738-660,"10/2/2021",Cordi Switsur,cswitsur3b@chronoengine.com,+1 (615) 791-3142,"57942 North Point",Nashville,United States,"37215",Loyality Card,Coffee Type,Roast Type,"0.2",3.885,Price per 100g,0.34965,1,3.885,0.34965
TKL-20738-660,"10/2/2021",Cordi Switsur,cswitsur3b@chronoengine.com,+1 (615) 791-3142,"57942 North Point",Nashville,United States,"37215",Loyality Card,Coffee Type,Roast Type,"1.0",13.75,Price per 100g,1.5125,5,68.75,7.5625
GOW-03198-575,"3/13/2021",Mahala Ludwell,mludwell3e@blogger.com,+1 (303) 242-3542,"6 Bay Center",Denver,United States,"80217",Loyality Card,Coffee Type,Roast Type,"0.5",5.97,Price per 100g,0.5373,4,23.88,2.1492
QJB-90477-635,"6/12/2022",Doll Beauchamp,dbeauchamp3f@usda.gov,+1 (203) 189-4256,"0967 Clemons Alley",Stamford,United States,"6912",Loyality Card,Coffee Type,Roast Type,"2.5",36.455,Price per 100g,4.73915,4,145.82,18.9566
MWP-46239-785,"4/27/2019",Stanford Rodliff,srodliff3g@ted.com,+1 (757) 537-3012,"3 Lerdahl Parkway",Newport News,United States,"23605",Loyality Card,Coffee Type,Roast Type,"0.2",4.365,Price per 100g,0.56745,5,21.825000000000003,2.83725
QDV-03406-248,"5/23/2019",Stevana Woodham,swoodham3h@businesswire.com,+353 (190) 188-4918,"7 Rowland Plaza",Drumcondra,Ireland,D11,Loyality Card,Coffee Type,Roast Type,"0.5",8.73,Price per 100g,1.1349,3,26.19,3.4047
GPH-40635-105,"7/14/2020",Hewet Synnot,hsynnot3i@about.com,+1 (907) 245-0601,"9667 Lunder Court",Anchorage,United States,"99599",Loyality Card,Coffee Type,Roast Type,"1.0",11.25,Price per 100g,1.0125,1,11.25,1.0125
JOM-80930-071,"11/10/2021",Raleigh Lepere,rlepere3j@shop-pro.jp,+353 (792) 857-4513,"27 Mosinee Court",Beaumont,Ireland,D17,Loyality Card,Coffee Type,Roast Type,"1.0",12.95,Price per 100g,1.6835,6,77.69999999999999,10.100999999999999
OIL-26493-755,"8/31/2021",Timofei Woofinden,twoofinden3k@businesswire.com,+1 (701) 503-1067,"1 Pennsylvania Center",Fargo,United States,"58122",Loyality Card,Coffee Type,Roast Type,"0.5",6.75,Price per 100g,0.6075,1,6.75,0.6075
CYV-13426-645,"7/6/2019",Evelina Dacca,edacca3l@google.pl,+1 (812) 921-5458,"83150 Dixon Park",Evansville,United States,"47737",Loyality Card,Coffee Type,Roast Type,"1.0",12.15,Price per 100g,1.3365,1,12.15,1.3365
WRP-39846-614,"3/4/2022",Bidget Tremellier,N/A,+353 (900) 633-2359,"5 Sunfield Parkway",Cherryville,Ireland,P31,Loyality Card,Coffee Type,Roast Type,"2.5",29.785,Price per 100g,2.68065,5,148.925,13.40325
VDZ-76673-968,"12/31/2020",Bobinette Hindsberg,bhindsberg3n@blogs.com,+1 (704) 888-5303,"7 Brickson Park Road",Charlotte,United States,"28210",Loyality Card,Coffee Type,Roast Type,"0.5",7.29,Price per 100g,0.8019,2,14.58,1.6038
VTV-03546-175,"7/31/2020",Osbert Robins,orobins3o@salon.com,+1 (256) 196-8054,"42557 Fallview Plaza",Huntsville,United States,"35815",Loyality Card,Coffee Type,Roast Type,"2.5",29.785,Price per 100g,2.68065,5,148.925,13.40325
GHR-72274-715,"5/24/2021",Othello Syseland,osyseland3p@independent.co.uk,+1 (714) 895-0210,"957 Sachtjen Road",Santa Ana,United States,"92725",Loyality Card,Coffee Type,Roast Type,"1.0",12.95,Price per 100g,1.6835,1,12.95,1.6835
ZGK-97262-313,"7/16/2022",Ewell Hanby,N/A,N/A,"903 Oak Center",Washington,United States,"20520",Loyality Card,Coffee Type,Roast Type,"2.5",31.625,Price per 100g,3.47875,3,94.875,10.43625
ZFS-30776-804,"2/5/2021",Blancha McAmish,bmcamish2e@tripadvisor.com,N/A,"5484 Stephen Court",Oklahoma City,United States,"73179",Loyality Card,Coffee Type,Roast Type,"0.5",7.77,Price per 100g,0.6993,5,38.849999999999994,3.4965
QUU-91729-492,"7/29/2021",Lowell Keenleyside,lkeenleyside3s@topsy.com,+1 (636) 713-5124,"6 Hauk Junction",Saint Louis,United States,"63131",Loyality Card,Coffee Type,Roast Type,"0.2",2.985,Price per 100g,0.26865,4,11.94,1.0746
PVI-72795-960,"3/17/2022",Elonore Joliffe,N/A,+353 (994) 611-5746,"7077 School Crossing",Bailieborough,Ireland,C15,Loyality Card,Coffee Type,Roast Type,"2.5",34.155,Price per 100g,3.75705,3,102.465,11.27115
PPP-78935-365,"2/11/2021",Abraham Coleman,N/A,+1 (808) 815-5051,"40 Packers Alley",Honolulu,United States,"96805",Loyality Card,Coffee Type,Roast Type,"1.0",12.15,Price per 100g,1.3365,4,48.6,5.346
JUO-34131-517,"2/13/2019",Rivy Farington,N/A,+1 (951) 638-0879,"54400 Brickson Park Center",Corona,United States,"92878",Loyality Card,Coffee Type,Roast Type,"1.0",12.95,Price per 100g,1.6835,6,77.69999999999999,10.100999999999999
ZJE-89333-489,"5/13/2022",Vallie Kundt,vkundt3w@bigcartel.com,+353 (472) 791-2507,"3 Porter Hill",Ballivor,Ireland,D17,Loyality Card,Coffee Type,Roast Type,"2.5",29.785,Price per 100g,3.87205,1,29.785,3.87205
LOO-35324-159,"5/19/2020",Boyd Bett,bbett3x@google.de,+1 (202) 632-9905,"353 Maple Wood Avenue",Washington,United States,"20520",Loyality Card,Coffee Type,Roast Type,"0.2",3.885,Price per 100g,0.34965,4,15.54,1.3986
JBQ-93412-846,"4/27/2022",Julio Armytage,N/A,N/A,"782 Spaight Center",Portumna,Ireland,V31,Loyality Card,Coffee Type,Roast Type,"2.5",34.155,Price per 100g,3.75705,4,136.62,15.0282
EHX-66333-637,"9/9/2020",Deana Staite,dstaite3z@scientificamerican.com,+1 (713) 478-3937,"39 Dunning Hill",Houston,United States,"77281",Loyality Card,Coffee Type,Roast Type,"0.5",8.73,Price per 100g,1.1349,2,17.46,2.2698
WXG-25759-236,"3/10/2021",Winn Keyse,wkeyse40@apple.com,+1 (650) 947-8867,"02688 Duke Park",Orange,United States,"92668",Loyality Card,Coffee Type,Roast Type,"2.5",34.155,Price per 100g,3.75705,2,68.31,7.5141
QNA-31113-984,"4/7/2019",Osmund Clausen-Thue,oclausenthue41@marriott.com,+1 (915) 558-6109,"2163 Dexter Hill",El Paso,United States,"88553",Loyality Card,Coffee Type,Roast Type,"0.2",4.365,Price per 100g,0.56745,4,17.46,2.2698
ZWI-52029-159,"7/12/2020",Leonore Francisco,lfrancisco42@fema.gov,+1 (775) 346-9758,"48757 Bay Parkway",Carson City,United States,"89714",Loyality Card,Coffee Type,Roast Type,"1.0",14.55,Price per 100g,1.8915,3,43.650000000000006,5.6745
ZWI-52029-159,"7/12/2020",Leonore Francisco,lfrancisco42@fema.gov,+1 (775) 346-9758,"48757 Bay Parkway",Carson City,United States,"89714",Loyality Card,Coffee Type,Roast Type,"1.0",13.75,Price per 100g,1.5125,2,27.5,3.025
DFS-49954-707,"12/21/2021",Giacobo Skingle,gskingle44@clickbank.net,+1 (801) 886-5886,"61617 Roth Street",Provo,United States,"84605",Loyality Card,Coffee Type,Roast Type,"0.2",3.645,Price per 100g,0.40095,5,18.225,2.00475
VYP-89830-878,"10/4/2020",Gerard Pirdy,N/A,+1 (305) 345-2788,"74 Becker Lane",Boca Raton,United States,"33487",Loyality Card,Coffee Type,Roast Type,"2.5",25.875,Price per 100g,2.32875,2,51.75,4.6575
AMT-40418-362,"8/8/2020",Jacinthe Balsillie,jbalsillie46@princeton.edu,+1 (540) 905-2213,"2 Heffernan Center",Roanoke,United States,"24040",Loyality Card,Coffee Type,Roast Type,"1.0",12.95,Price per 100g,1.6835,1,12.95,1.6835
NFQ-23241-793,"10/11/2020",Quinton Fouracres,N/A,+1 (515) 508-1573,"53 New Castle Point",Des Moines,United States,"50369",Loyality Card,Coffee Type,Roast Type,"1.0",11.25,Price per 100g,1.0125,3,33.75,3.0374999999999996
JQK-64922-985,"11/10/2021",Bettina Leffek,bleffek48@ning.com,+1 (808) 815-3474,"0688 Burning Wood Point",Honolulu,United States,"96805",Loyality Card,Coffee Type,Roast Type,"2.5",22.885,Price per 100g,1.3731,3,68.655,4.1193
YET-17732-678,"6/20/2021",Hetti Penson,N/A,+1 (754) 664-6126,"16 Dottie Point",Fort Lauderdale,United States,"33345",Loyality Card,Coffee Type,Roast Type,"0.2",2.685,Price per 100g,0.1611,1,2.685,0.1611
NKW-24945-846,"10/4/2021",Jocko Pray,jpray4a@youtube.com,+1 (215) 771-6504,"7764 Thackeray Hill",Philadelphia,United States,"19172",Loyality Card,Coffee Type,Roast Type,"2.5",22.885,Price per 100g,2.05965,5,114.42500000000001,10.29825
VKA-82720-513,"6/24/2019",Grete Holborn,gholborn4b@ow.ly,+1 (203) 577-5788,"124 Sycamore Point",Norwalk,United States,"6854",Loyality Card,Coffee Type,Roast Type,"2.5",25.875,Price per 100g,2.32875,6,155.25,13.9725
THA-60599-417,"10/26/2019",Fielding Keinrat,fkeinrat4c@dailymail.co.uk,+1 (817) 785-7050,"99382 Hagan Hill",Arlington,United States,"76011",Loyality Card,Coffee Type,Roast Type,"2.5",25.875,Price per 100g,2.32875,3,77.625,6.98625
MEK-39769-035,"6/27/2021",Paulo Yea,pyea4d@aol.com,+353 (885) 555-9183,"9760 Nelson Lane",Ashford,Ireland,H12,Loyality Card,Coffee Type,Roast Type,"2.5",20.585,Price per 100g,1.2351,3,61.755,3.7053000000000003
JAF-18294-750,"9/6/2019",Say Risborough,N/A,+1 (423) 485-6650,"57914 Brentwood Junction",Chattanooga,United States,"37416",Loyality Card,Coffee Type,Roast Type,"2.5",20.585,Price per 100g,1.2351,6,123.51,7.4106000000000005
TME-59627-221,"4/30/2021",Alexa Sizey,N/A,+1 (503) 774-7836,"198 Lighthouse Bay Avenue",Portland,United States,"97296",Loyality Card,Coffee Type,Roast Type,"2.5",36.455,Price per 100g,4.73915,6,218.73,28.434900000000003
UDG-65353-824,"1/7/2020",Kari Swede,kswede4g@addthis.com,+1 (405) 535-0273,"94 Pleasure Circle",Oklahoma City,United States,"73135",Loyality Card,Coffee Type,Roast Type,"0.5",8.25,Price per 100g,0.9075,4,33.0,3.63
ENQ-42923-176,"1/11/2021",Leontine Rubrow,lrubrow4h@microsoft.com,+1 (202) 503-9022,"352 Jana Center",Washington,United States,"20520",Loyality Card,Coffee Type,Roast Type,"0.5",7.77,Price per 100g,0.6993,3,23.31,2.0979
CBT-55781-720,"11/15/2021",Dottie Tift,dtift4i@netvibes.com,+1 (336) 766-8518,"581 Forest Run Avenue",Greensboro,United States,"27415",Loyality Card,Coffee Type,Roast Type,"0.5",7.29,Price per 100g,0.8019,3,21.87,2.4057
NEU-86533-016,"6/3/2019",Gerardo Schonfeld,gschonfeld4j@oracle.com,+1 (571) 238-0580,"60 Spohn Plaza",Alexandria,United States,"22313",Loyality Card,Coffee Type,Roast Type,"0.2",2.685,Price per 100g,0.1611,6,16.11,0.9665999999999999
BYU-58154-603,"12/17/2020",Claiborne Feye,cfeye4k@google.co.jp,+353 (471) 184-7815,"601 Northridge Circle",Castlebridge,Ireland,R14,Loyality Card,Coffee Type,Roast Type,"0.5",7.29,Price per 100g,0.8019,4,29.16,3.2076
EHJ-05910-257,"2/7/2021",Mina Elstone,N/A,+1 (262) 320-1474,"6 Manley Plaza",Racine,United States,"53405",Loyality Card,Coffee Type,Roast Type,"1.0",8.95,Price per 100g,0.537,6,53.699999999999996,3.2220000000000004
EIL-44855-309,"3/15/2021",Sherman Mewrcik,N/A,+1 (305) 419-8626,"44305 Scofield Park",Clearwater,United States,"34629",Loyality Card,Coffee Type,Roast Type,"0.5",5.37,Price per 100g,0.3222,5,26.85,1.611
HCA-87224-420,"8/4/2022",Tamarah Fero,tfero4n@comsenz.com,+1 (262) 954-6859,"6 Fisk Street",Racine,United States,"53405",Loyality Card,Coffee Type,Roast Type,"0.5",8.25,Price per 100g,0.9075,5,41.25,4.5375
ABO-29054-365,"1/19/2019",Stanislaus Valsler,N/A,+353 (479) 865-9222,"95 Southridge Alley",Castlebridge,Ireland,R14,Loyality Card,Coffee Type,Roast Type,"0.5",6.75,Price per 100g,0.6075,6,40.5,3.6450000000000005
TKN-58485-031,"3/23/2022",Felita Dauney,fdauney4p@sphinn.com,+353 (669) 355-6726,"22484 Tomscot Lane",Castlebellingham,Ireland,Y34,Loyality Card,Coffee Type,Roast Type,"1.0",8.95,Price per 100g,0.537,2,17.9,1.074
RCK-04069-371,"10/7/2021",Serena Earley,searley4q@youku.com,N/A,"66197 Onsgard Place",Craigavon,United Kingdom,BT66,Loyality Card,Coffee Type,Roast Type,"2.5",34.155,Price per 100g,3.75705,2,68.31,7.5141
IRJ-67095-738,"3/20/2019",Minny Chamberlayne,mchamberlayne4r@bigcartel.com,+1 (813) 801-0026,"1 Ridgeview Place",Tampa,United States,"33686",Loyality Card,Coffee Type,Roast Type,"2.5",31.625,Price per 100g,3.47875,2,63.25,6.9575
VEA-31961-977,"12/15/2021",Bartholemy Flaherty,bflaherty4s@moonfruit.com,N/A,"045 Jana Place",Eadestown,Ireland,A86,Loyality Card,Coffee Type,Roast Type,"0.5",7.29,Price per 100g,0.8019,3,21.87,2.4057
BAF-42286-205,"6/8/2022",Oran Colbeck,ocolbeck4t@sina.com.cn,+1 (334) 441-4420,"8984 Moulton Hill",Montgomery,United States,"36195",Loyality Card,Coffee Type,Roast Type,"2.5",22.885,Price per 100g,1.3731,4,91.54,5.4924
WOR-52762-511,"12/14/2019",Elysee Sketch,N/A,+1 (775) 947-1470,"2 Gina Drive",Sparks,United States,"89436",Loyality Card,Coffee Type,Roast Type,"2.5",34.155,Price per 100g,3.75705,6,204.93,22.5423
ZWK-03995-815,"4/10/2021",Ethelda Hobbing,ehobbing4v@nsw.gov.au,+1 (478) 206-7670,"1 Debs Place",Macon,United States,"31205",Loyality Card,Coffee Type,Roast Type,"2.5",31.625,Price per 100g,3.47875,2,63.25,6.9575
CKF-43291-846,"3/10/2020",Odille Thynne,othynne4w@auda.org.au,+1 (562) 132-7323,"26 Oakridge Way",Whittier,United States,"90605",Loyality Card,Coffee Type,Roast Type,"2.5",34.155,Price per 100g,3.75705,1,34.155,3.75705
RMW-74160-339,"10/16/2020",Emlynne Heining,eheining4x@flickr.com,N/A,"439 West Point",Johnson City,United States,"37605",Loyality Card,Coffee Type,Roast Type,"2.5",27.485,Price per 100g,1.6491,4,109.94,6.5964
FMT-94584-786,"10/8/2019",Katerina Melloi,kmelloi4y@imdb.com,+1 (315) 525-0805,"1930 Haas Way",Rochester,United States,"14614",Loyality Card,Coffee Type,Roast Type,"1.0",12.95,Price per 100g,1.1655,2,25.9,2.331
NWT-78222-575,"12/31/2019",Tiffany Scardafield,N/A,+353 (232) 652-5145,"69737 Hanover Center",Portarlington,Ireland,R21,Loyality Card,Coffee Type,Roast Type,"0.2",2.985,Price per 100g,0.26865,1,2.985,0.26865
EOI-02511-919,"3/20/2020",Abrahan Mussen,amussen50@51.la,+1 (212) 630-8669,"22974 Beilfuss Plaza",Brooklyn,United States,"11254",Loyality Card,Coffee Type,Roast Type,"0.2",4.455,Price per 100g,0.49005,5,22.275,2.45025
EOI-02511-919,"3/20/2020",Abrahan Mussen,amussen50@51.la,+1 (212) 630-8669,"22974 Beilfuss Plaza",Brooklyn,United States,"11254",Loyality Card,Coffee Type,Roast Type,"0.5",5.97,Price per 100g,0.5373,5,29.849999999999998,2.6865
UCT-03935-589,"3/29/2021",Anny Mundford,amundford52@nbcnews.com,+1 (434) 738-7279,"5097 Mitchell Plaza",Charlottesville,United States,"22908",Loyality Card,Coffee Type,Roast Type,"0.5",5.37,Price per 100g,0.3222,6,32.22,1.9331999999999998
SBI-60013-494,"11/12/2021",Tory Walas,twalas53@google.ca,+1 (214) 205-7809,"2673 Everett Place",Garland,United States,"75044",Loyality Card,Coffee Type,Roast Type,"0.2",4.125,Price per 100g,0.45375,2,8.25,0.9075
QRA-73277-814,"7/20/2021",Isa Blazewicz,iblazewicz54@thetimes.co.uk,+1 (612) 683-3450,"4646 Graceland Circle",Minneapolis,United States,"55448",Loyality Card,Coffee Type,Roast Type,"0.5",7.77,Price per 100g,0.6993,4,31.08,2.7972
EQE-31648-909,"1/18/2019",Angie Rizzetti,arizzetti55@naver.com,+1 (517) 237-7606,"24 Mendota Junction",Lansing,United States,"48919",Loyality Card,Coffee Type,Roast Type,"0.5",7.29,Price per 100g,0.8019,5,36.45,4.0095
QOO-24615-950,"8/7/2019",Mord Meriet,mmeriet56@noaa.gov,+1 (701) 560-2604,"56000 Kedzie Alley",Grand Forks,United States,"58207",Loyality Card,Coffee Type,Roast Type,"2.5",22.885,Price per 100g,1.3731,3,68.655,4.1193
WDV-73864-037,"3/13/2022",Lawrence Pratt,lpratt57@netvibes.com,N/A,"57 Monterey Avenue",Anchorage,United States,"99522",Loyality Card,Coffee Type,Roast Type,"0.5",8.73,Price per 100g,1.1349,5,43.650000000000006,5.6745
PKR-88575-066,"5/17/2022",Astrix Kitchingham,akitchingham58@com.com,+1 (405) 645-2204,"716 Shoshone Point",Oklahoma City,United States,"73129",Loyality Card,Coffee Type,Roast Type,"0.2",4.455,Price per 100g,0.49005,1,4.455,0.49005
BWR-85735-955,"12/14/2019",Burnard Bartholin,bbartholin59@xinhuanet.com,+1 (918) 720-2715,"19600 Scofield Trail",Tulsa,United States,"74103",Loyality Card,Coffee Type,Roast Type,"1.0",14.55,Price per 100g,1.8915,3,43.650000000000006,5.6745
YFX-64795-136,"1/15/2020",Madelene Prinn,mprinn5a@usa.gov,+1 (734) 909-6836,"39 Dahle Road",Detroit,United States,"48211",Loyality Card,Coffee Type,Roast Type,"2.5",33.465,Price per 100g,4.35045,1,33.465,4.35045
DDO-71442-967,"4/12/2019",Alisun Baudino,abaudino5b@netvibes.com,+1 (202) 328-7869,"07 Charing Cross Circle",Washington,United States,"20436",Loyality Card,Coffee Type,Roast Type,"0.2",3.885,Price per 100g,0.50505,5,19.424999999999997,2.5252499999999998
ILQ-11027-588,"3/29/2020",Philipa Petrushanko,ppetrushanko5c@blinklist.com,+353 (540) 480-2145,"08 Laurel Trail",Nenagh,Ireland,E45,Loyality Card,Coffee Type,Roast Type,"1.0",12.15,Price per 100g,1.3365,6,72.9,8.019
KRZ-13868-122,"3/24/2022",Kimberli Mustchin,N/A,+1 (602) 411-5038,"0043 Arkansas Court",Mesa,United States,"85215",Loyality Card,Coffee Type,Roast Type,"1.0",14.85,Price per 100g,1.6335,3,44.55,4.9005
VRM-93594-914,"7/21/2021",Emlynne Laird,elaird5e@bing.com,+1 (330) 112-0053,"43451 Doe Crossing Trail",Warren,United States,"44485",Loyality Card,Coffee Type,Roast Type,"0.5",7.29,Price per 100g,0.8019,5,36.45,4.0095
HXL-22497-359,"8/6/2019",Marlena Howsden,mhowsden5f@infoseek.co.jp,+1 (901) 806-9640,"0410 Autumn Leaf Drive",Memphis,United States,"38150",Loyality Card,Coffee Type,Roast Type,"1.0",12.95,Price per 100g,1.1655,3,38.849999999999994,3.4965
NOP-21394-646,"5/23/2021",Nealson Cuttler,ncuttler5g@parallels.com,N/A,"1 Melvin Circle",Washington,United States,"20535",Loyality Card,Coffee Type,Roast Type,"0.5",8.91,Price per 100g,0.9801,6,53.46,5.880599999999999
NOP-21394-646,"5/23/2021",Nealson Cuttler,ncuttler5g@parallels.com,N/A,"1 Melvin Circle",Washington,United States,"20535",Loyality Card,Coffee Type,Roast Type,"2.5",29.785,Price per 100g,3.87205,2,59.57,7.7441
NOP-21394-646,"5/23/2021",Nealson Cuttler,ncuttler5g@parallels.com,N/A,"1 Melvin Circle",Washington,United States,"20535",Loyality Card,Coffee Type,Roast Type,"2.5",29.785,Price per 100g,3.87205,3,89.355,11.616150000000001
NOP-21394-646,"5/23/2021",Nealson Cuttler,ncuttler5g@parallels.com,N/A,"1 Melvin Circle",Washington,United States,"20535",Loyality Card,Coffee Type,Roast Type,"0.5",9.51,Price per 100g,1.2363,4,38.04,4.9452
NOP-21394-646,"5/23/2021",Nealson Cuttler,ncuttler5g@parallels.com,N/A,"1 Melvin Circle",Washington,United States,"20535",Loyality Card,Coffee Type,Roast Type,"1.0",13.75,Price per 100g,1.5125,3,41.25,4.5375
FTV-77095-168,"4/8/2021",Adriana Lazarus,N/A,+1 (801) 581-0444,"9429 Porter Circle",Ogden,United States,"84409",Loyality Card,Coffee Type,Roast Type,"0.5",9.51,Price per 100g,1.2363,6,57.06,7.4178
BOR-02906-411,"10/17/2021",Tallie felip,tfelip5m@typepad.com,+1 (518) 651-0940,"9 Roth Point",Albany,United States,"12205",Loyality Card,Coffee Type,Roast Type,"2.5",29.785,Price per 100g,3.87205,6,178.71,23.232300000000002
WMP-68847-770,"2/16/2022",Vanna Le - Count,vle5n@disqus.com,+1 (864) 694-6658,"69128 Ronald Regan Road",Spartanburg,United States,"29305",Loyality Card,Coffee Type,Roast Type,"0.2",4.755,Price per 100g,0.61815,1,4.755,0.61815
TMO-22785-872,"7/15/2020",Sarette Ducarel,N/A,+1 (914) 915-4328,"04922 Colorado Street",Staten Island,United States,"10310",Loyality Card,Coffee Type,Roast Type,"1.0",13.75,Price per 100g,1.5125,6,82.5,9.075
TJG-73587-353,"2/22/2020",Kendra Glison,N/A,+1 (202) 137-6867,"1 Kipling Lane",Washington,United States,"20337",Loyality Card,Coffee Type,Roast Type,"0.2",2.685,Price per 100g,0.1611,3,8.055,0.48329999999999995
